tsp_file,algorithm,cost,elapsed_time
tsp1_253,christofides,260,0.000264542
tsp2_1248,christofides,1272,0.000088667
tsp1_253,christofides,260,0.000277625
tsp2_1248,christofides,1272,0.000087917
tsp1_253,christofides,260,0.000408958
tsp2_1248,christofides,1272,0.000090334
tsp1_253,christofides,260,0.000244542
tsp2_1248,christofides,1272,0.000088209
tsp1_253,christofides,260,0.000393833
tsp2_1248,christofides,1272,0.000090167
tsp1_253,christofides,260,0.000300667
tsp2_1248,christofides,1272,0.000088416
tsp1_253,christofides,260,0.000215166
tsp2_1248,christofides,1272,0.000279375
tsp1_253,christofides,260,0.000310709
tsp2_1248,christofides,1272,0.000088708
tsp1_253,christofides,260,0.00021025
tsp2_1248,christofides,1272,0.000249125
tsp1_253,christofides,260,0.000291791
tsp2_1248,christofides,1272,0.000088167
tsp1_253,christofides,260,0.00019275
tsp2_1248,christofides,1272,0.000705083
tsp1_253,christofides,260,0.000258667
tsp2_1248,christofides,1272,0.000088667
tsp1_253,christofides,260,0.000241208
tsp2_1248,christofides,1272,0.006148667
tsp1_253,christofides,260,0.00016575
tsp2_1248,christofides,1272,0.000185875
tsp1_253,christofides,260,0.000226334
tsp2_1248,christofides,1272,0.000075083
tsp1_253,christofides,260,0.0002565
tsp2_1248,christofides,1272,0.000166875
tsp1_253,christofides,260,0.000193792
tsp2_1248,christofides,1272,0.000075458
tsp1_253,christofides,260,0.000222708
tsp2_1248,christofides,1272,0.000243083
tsp1_253,christofides,260,0.000232083
tsp2_1248,christofides,1272,0.000075291
tsp1_253,christofides,260,0.000230292
tsp2_1248,christofides,1272,0.000168375
tsp1_253,christofides,260,0.000254667
tsp2_1248,christofides,1272,0.000075666
tsp1_253,christofides,260,0.000220583
tsp2_1248,christofides,1272,0.000163791
tsp1_253,christofides,260,0.000241
tsp2_1248,christofides,1272,0.0000755
tsp1_253,christofides,260,0.000236709
tsp2_1248,christofides,1272,0.000216042
tsp1_253,christofides,260,0.000244917
tsp2_1248,christofides,1272,0.000075666
tsp1_253,christofides,260,0.000244417
tsp2_1248,christofides,1272,0.000169041
tsp1_253,christofides,260,0.000238
tsp2_1248,christofides,1272,0.00007625
tsp1_253,christofides,260,0.000229291
tsp2_1248,christofides,1272,0.000075584
tsp1_253,christofides,260,0.000350792
tsp2_1248,christofides,1272,0.000076958
tsp1_253,christofides,260,0.000216459
tsp2_1248,christofides,1272,0.0000755
tsp1_253,christofides,260,0.000361625
tsp2_1248,christofides,1272,0.000075375
tsp1_253,christofides,260,0.000262833
tsp2_1248,christofides,1272,0.000076125
tsp1_253,christofides,260,0.000324625
tsp2_1248,christofides,1272,0.000075875
tsp1_253,christofides,260,0.000243375
tsp2_1248,christofides,1272,0.000075542
tsp1_253,christofides,260,0.000328875
tsp2_1248,christofides,1272,0.000065291
tsp1_253,christofides,260,0.000196917
tsp2_1248,christofides,1272,0.000066209
tsp1_253,christofides,260,0.000331792
tsp2_1248,christofides,1272,0.000065542
tsp1_253,christofides,260,0.000215166
tsp2_1248,christofides,1272,0.000065708
tsp1_253,christofides,260,0.000276791
tsp2_1248,christofides,1272,0.000065708
tsp1_253,christofides,260,0.000212125
tsp2_1248,christofides,1272,0.000066208
tsp1_253,christofides,260,0.0002755
tsp2_1248,christofides,1272,0.000066
tsp1_253,christofides,260,0.000272833
tsp2_1248,christofides,1272,0.000065834
tsp1_253,christofides,260,0.000626709
tsp2_1248,christofides,1272,0.000066667
tsp1_253,christofides,260,0.000238875
tsp2_1248,christofides,1272,0.000065709
tsp1_253,christofides,260,0.000143333
tsp2_1248,christofides,1272,0.000148042
tsp1_253,christofides,260,0.000200583
tsp2_1248,christofides,1272,0.000065375
tsp1_253,christofides,260,0.000189083
tsp2_1248,christofides,1272,0.000066167
tsp1_253,christofides,260,0.000236583
tsp2_1248,christofides,1272,0.000066
tsp1_253,christofides,260,0.000161125
tsp2_1248,christofides,1272,0.00006525
tsp1_253,christofides,260,0.000304
tsp2_1248,christofides,1272,0.000065541
tsp1_253,christofides,260,0.000212917
tsp2_1248,christofides,1272,0.000065458
tsp1_253,christofides,260,0.000144709
tsp2_1248,christofides,1272,0.000296666
tsp1_253,christofides,260,0.000426583
tsp2_1248,christofides,1272,0.000066917
tsp1_253,christofides,260,0.000231292
tsp2_1248,christofides,1272,0.000347
tsp1_253,christofides,260,0.000351292
tsp2_1248,christofides,1272,0.000066125
tsp1_253,christofides,260,0.000336417
tsp2_1248,christofides,1272,0.000342375
tsp1_253,christofides,260,0.000261792
tsp2_1248,christofides,1272,0.000065875
tsp1_253,christofides,260,0.00014425
tsp2_1248,christofides,1272,0.000065667
tsp1_253,christofides,260,0.000277584
tsp2_1248,christofides,1272,0.000063042
tsp1_253,christofides,260,0.000229083
tsp2_1248,christofides,1272,0.000058042
tsp1_253,christofides,260,0.000328833
tsp2_1248,christofides,1272,0.000058333
tsp1_253,christofides,260,0.00012775
tsp2_1248,christofides,1272,0.000059583
tsp1_253,christofides,260,0.000126583
tsp2_1248,christofides,1272,0.000058333
tsp1_253,christofides,260,0.0001465
tsp2_1248,christofides,1272,0.000059083
tsp1_253,christofides,260,0.000127458
tsp2_1248,christofides,1272,0.000123083
tsp1_253,christofides,260,0.000201791
tsp2_1248,christofides,1272,0.000058333
tsp1_253,christofides,260,0.000165084
tsp2_1248,christofides,1272,0.000069542
tsp1_253,christofides,260,0.000127125
tsp2_1248,christofides,1272,0.00005825
