0,0,0,0,0,0,0,12,4,0,0
0,0,0,0,0,0,72,0,0,0,12
0,0,0,0,0,0,0,9,0,0,13
0,0,0,0,4,12,0,0,0,0,0
0,0,0,4,0,0,0,9,0,0,0
0,0,0,12,0,0,0,0,0,3,0
0,72,0,0,0,0,0,0,0,0,0
12,0,9,0,9,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0
0,12,13,0,0,0,0,0,0,0,0
