tsp_file,algorithm,cost,elapsed_time
tsp2_1248,parallel_bruteforce,1248,0.0002691
tsp1_253,bruteforce,253,13.573391
tsp1_253,parallel_bruteforce,253,14.3899431
tsp2_1248,bruteforce,1248,0.0001674
tsp2_1248,parallel_bruteforce,1248,0.0002994
tsp1_253,bruteforce,253,12.2953222
tsp1_253,parallel_bruteforce,253,15.0166007
tsp2_1248,bruteforce,1248,0.000198
tsp2_1248,parallel_bruteforce,1248,0.0006678
tsp1_253,bruteforce,253,12.7703738
tsp1_253,parallel_bruteforce,253,14.5795728
tsp2_1248,bruteforce,1248,0.0001735
tsp2_1248,parallel_bruteforce,1248,0.0005169
tsp1_253,bruteforce,253,13.6906248
tsp1_253,parallel_bruteforce,253,15.1801675
tsp2_1248,bruteforce,1248,0.0001796
tsp2_1248,parallel_bruteforce,1248,0.000241
tsp1_253,bruteforce,253,13.6361666
tsp1_253,parallel_bruteforce,253,15.5120829
tsp2_1248,bruteforce,1248,0.0002279
tsp2_1248,parallel_bruteforce,1248,0.0004795
tsp1_253,bruteforce,253,14.0093998
tsp1_253,parallel_bruteforce,253,15.8460127
tsp2_1248,bruteforce,1248,0.000258
tsp2_1248,parallel_bruteforce,1248,0.0002275
tsp1_253,bruteforce,253,14.432048
tsp1_253,parallel_bruteforce,253,16.4841504
tsp2_1248,bruteforce,1248,0.000173
tsp2_1248,parallel_bruteforce,1248,0.0004298
tsp1_253,bruteforce,253,13.9089591
tsp1_253,parallel_bruteforce,253,15.8736513
tsp2_1248,bruteforce,1248,0.0002141
tsp2_1248,parallel_bruteforce,1248,0.0008529
tsp1_253,bruteforce,253,13.6674481
tsp1_253,parallel_bruteforce,253,16.063567
tsp2_1248,bruteforce,1248,0.0001847
tsp2_1248,parallel_bruteforce,1248,0.0002766
tsp1_253,bruteforce,253,14.2599689
tsp1_253,parallel_bruteforce,253,15.7923276
tsp2_1248,bruteforce,1248,0.0001608
tsp2_1248,parallel_bruteforce,1248,0.0003155
tsp1_253,bruteforce,253,13.907259
tsp1_253,parallel_bruteforce,253,16.1381884
tsp2_1248,bruteforce,1248,0.000188
tsp2_1248,parallel_bruteforce,1248,0.0002474
tsp1_253,bruteforce,253,14.0403353
tsp1_253,parallel_bruteforce,253,15.826822
tsp2_1248,bruteforce,1248,0.0002111
tsp2_1248,parallel_bruteforce,1248,0.0004704
tsp1_253,bruteforce,253,13.1327794
tsp1_253,parallel_bruteforce,253,15.972004
tsp2_1248,bruteforce,1248,0.0002006
tsp2_1248,parallel_bruteforce,1248,0.0003338
tsp1_253,bruteforce,253,13.616326
tsp1_253,parallel_bruteforce,253,15.4815401
tsp2_1248,bruteforce,1248,0.0001694
tsp2_1248,parallel_bruteforce,1248,0.000239
tsp1_253,bruteforce,253,13.3474243
tsp1_253,parallel_bruteforce,253,15.6989036
tsp2_1248,bruteforce,1248,0.0002117
tsp2_1248,parallel_bruteforce,1248,0.0003045
tsp1_253,bruteforce,253,14.0086341
tsp1_253,parallel_bruteforce,253,15.9413024
tsp2_1248,bruteforce,1248,0.0002034
tsp2_1248,parallel_bruteforce,1248,0.000282
tsp1_253,bruteforce,253,14.2016122
tsp1_253,parallel_bruteforce,253,15.5494027
tsp2_1248,bruteforce,1248,0.000206
tsp2_1248,parallel_bruteforce,1248,0.0006024
tsp1_253,bruteforce,253,13.304496199999999
tsp1_253,parallel_bruteforce,253,15.4078705
tsp2_1248,bruteforce,1248,0.0001986
tsp2_1248,parallel_bruteforce,1248,0.0085609
tsp1_253,bruteforce,253,14.4193176
tsp1_253,parallel_bruteforce,253,15.9254223
tsp2_1248,bruteforce,1248,0.0001668
tsp2_1248,parallel_bruteforce,1248,0.0022535
tsp1_253,bruteforce,253,15.4975705
tsp1_253,parallel_bruteforce,253,16.1335346
tsp2_1248,bruteforce,1248,0.0002034
tsp2_1248,parallel_bruteforce,1248,0.0002911
tsp1_253,bruteforce,253,14.0738668
tsp1_253,parallel_bruteforce,253,16.3352073
tsp2_1248,bruteforce,1248,0.0001894
tsp2_1248,parallel_bruteforce,1248,0.0003421
tsp1_253,bruteforce,253,13.9535928
tsp1_253,parallel_bruteforce,253,15.3732468
tsp2_1248,bruteforce,1248,0.0001979
tsp2_1248,parallel_bruteforce,1248,0.0004036
tsp1_253,bruteforce,253,16.4331859
tsp1_253,parallel_bruteforce,253,16.1584912
tsp2_1248,bruteforce,1248,0.0001711
tsp2_1248,parallel_bruteforce,1248,0.0002128
tsp1_253,bruteforce,253,15.0142804
tsp1_253,parallel_bruteforce,253,15.2383351
tsp2_1248,bruteforce,1248,0.0002064
tsp2_1248,parallel_bruteforce,1248,0.0002596
tsp1_253,bruteforce,253,12.8437883
tsp1_253,parallel_bruteforce,253,16.1416315
tsp2_1248,bruteforce,1248,0.0001748
tsp2_1248,parallel_bruteforce,1248,0.0006515
tsp1_253,bruteforce,253,14.3205043
tsp1_253,parallel_bruteforce,253,16.0035429
tsp2_1248,bruteforce,1248,0.0004439
tsp2_1248,parallel_bruteforce,1248,0.0038253
tsp1_253,bruteforce,253,14.769398
tsp1_253,parallel_bruteforce,253,15.5497482
tsp2_1248,bruteforce,1248,0.000193
tsp2_1248,parallel_bruteforce,1248,0.000259
tsp1_253,bruteforce,253,13.7701115
tsp1_253,parallel_bruteforce,253,15.596833
tsp2_1248,bruteforce,1248,0.0002111
tsp2_1248,parallel_bruteforce,1248,0.0002914
tsp1_253,bruteforce,253,13.8247743
tsp1_253,parallel_bruteforce,253,15.8054165
tsp2_1248,bruteforce,1248,0.0001629
tsp2_1248,parallel_bruteforce,1248,0.0003677
tsp1_253,bruteforce,253,15.0231551
tsp1_253,parallel_bruteforce,253,16.6794483
tsp2_1248,bruteforce,1248,0.0002151
tsp2_1248,parallel_bruteforce,1248,0.0018639
tsp1_253,bruteforce,253,15.0012118
tsp1_253,parallel_bruteforce,253,15.712678799999999
tsp2_1248,bruteforce,1248,0.000203
tsp2_1248,parallel_bruteforce,1248,0.0002702
tsp1_253,bruteforce,253,12.6019035
tsp1_253,parallel_bruteforce,253,16.013242
tsp2_1248,bruteforce,1248,0.0001925
tsp2_1248,parallel_bruteforce,1248,0.0002242
tsp1_253,bruteforce,253,15.3797404
tsp1_253,parallel_bruteforce,253,15.9328693
tsp2_1248,bruteforce,1248,0.0001714
tsp2_1248,parallel_bruteforce,1248,0.0002799
tsp1_253,bruteforce,253,13.6125656
tsp1_253,parallel_bruteforce,253,15.1204725
tsp2_1248,bruteforce,1248,0.0001818
tsp2_1248,parallel_bruteforce,1248,0.00019
tsp1_253,bruteforce,253,14.1770463
tsp1_253,parallel_bruteforce,253,15.7054018
tsp2_1248,bruteforce,1248,0.000382
tsp2_1248,parallel_bruteforce,1248,0.0002487
tsp1_253,bruteforce,253,14.7334277
tsp1_253,parallel_bruteforce,253,15.2510779
tsp2_1248,bruteforce,1248,0.0001704
tsp2_1248,parallel_bruteforce,1248,0.000314
tsp1_253,bruteforce,253,13.4772865
tsp1_253,parallel_bruteforce,253,15.66529
tsp2_1248,bruteforce,1248,0.0001646
tsp2_1248,parallel_bruteforce,1248,0.0002675
tsp1_253,bruteforce,253,13.8269885
tsp1_253,parallel_bruteforce,253,14.9641705
tsp2_1248,bruteforce,1248,0.0001706
tsp2_1248,parallel_bruteforce,1248,0.0003692
tsp1_253,bruteforce,253,15.4422329
tsp1_253,parallel_bruteforce,253,15.4296617
tsp2_1248,bruteforce,1248,0.0001704
tsp2_1248,parallel_bruteforce,1248,0.0025191
tsp1_253,bruteforce,253,14.5902419
tsp1_253,parallel_bruteforce,253,15.8294736
tsp2_1248,bruteforce,1248,0.0002038
tsp2_1248,parallel_bruteforce,1248,0.0008173
tsp1_253,bruteforce,253,15.0169583
tsp1_253,parallel_bruteforce,253,16.319955
tsp2_1248,bruteforce,1248,0.0003666
tsp2_1248,parallel_bruteforce,1248,0.0003897
tsp1_253,bruteforce,253,16.3679756
tsp1_253,parallel_bruteforce,253,15.2296556
tsp2_1248,bruteforce,1248,0.0001868
tsp2_1248,parallel_bruteforce,1248,0.000299
tsp1_253,bruteforce,253,15.0161018
tsp1_253,parallel_bruteforce,253,14.9791001
tsp2_1248,bruteforce,1248,0.0002003
tsp2_1248,parallel_bruteforce,1248,0.0003001
tsp1_253,bruteforce,253,15.2072373
tsp1_253,parallel_bruteforce,253,14.8428761
tsp2_1248,bruteforce,1248,0.0002032
tsp2_1248,parallel_bruteforce,1248,0.0002626
tsp1_253,bruteforce,253,16.7313133
tsp1_253,parallel_bruteforce,253,15.5900849
tsp2_1248,bruteforce,1248,0.0001808
tsp2_1248,parallel_bruteforce,1248,0.0007865
tsp1_253,bruteforce,253,16.0393885
tsp1_253,parallel_bruteforce,253,14.5512619
tsp2_1248,bruteforce,1248,0.0001704
tsp2_1248,parallel_bruteforce,1248,0.0002177
tsp1_253,bruteforce,253,14.7406922
tsp1_253,parallel_bruteforce,253,14.815835700000001
tsp2_1248,bruteforce,1248,0.0001759
tsp2_1248,parallel_bruteforce,1248,0.0002276
tsp1_253,bruteforce,253,14.7434564
tsp1_253,parallel_bruteforce,253,16.0216962
tsp2_1248,bruteforce,1248,0.0001795
tsp2_1248,parallel_bruteforce,1248,0.0013584
tsp1_253,bruteforce,253,17.4821776
tsp1_253,parallel_bruteforce,253,16.1402651
tsp2_1248,bruteforce,1248,0.0001861
tsp2_1248,parallel_bruteforce,1248,0.0002809
tsp1_253,bruteforce,253,16.4963586
tsp1_253,parallel_bruteforce,253,16.0201786
tsp2_1248,bruteforce,1248,0.0002062
tsp2_1248,parallel_bruteforce,1248,0.0005206
tsp1_253,bruteforce,253,15.0146353
tsp1_253,parallel_bruteforce,253,15.8188057
tsp2_1248,bruteforce,1248,0.000173
tsp2_1248,parallel_bruteforce,1248,0.000217
tsp1_253,bruteforce,253,15.7874359
tsp1_253,parallel_bruteforce,253,15.4411523
tsp2_1248,bruteforce,1248,0.0002086
tsp2_1248,parallel_bruteforce,1248,0.0127825
tsp1_253,bruteforce,253,13.8655708
tsp1_253,parallel_bruteforce,253,15.1636488
tsp2_1248,bruteforce,1248,0.0002053
tsp2_1248,parallel_bruteforce,1248,0.000239
tsp1_253,bruteforce,253,15.4260738
tsp1_253,parallel_bruteforce,253,15.803344
tsp2_1248,bruteforce,1248,0.0001953
tsp2_1248,parallel_bruteforce,1248,0.0002402
tsp1_253,bruteforce,253,14.0361072
tsp1_253,parallel_bruteforce,253,13.5518718
tsp2_1248,bruteforce,1248,0.0001735
tsp2_1248,parallel_bruteforce,1248,0.0002245
